[제조]유동자산구성비율,[제조]순운전자본비율,[제조]매입채무회전기간,[제조]총자본증가율,[제조]매출채권회전률,[제조]매출액순이익률,[제조]노동소득분배율,[제조]자기자본순이익률,[제조]재고자산증가율,year,label
54.69,10.39,35.74,10.59,4.12,-0.04,87.0,0.14,0.0,2017,0
45.9,7.67,29.42,21.42,5.68,0.78,57.06,2.46,202.76,2018,0
50.89,29.49,41.38,-4.1,3.94,-1.3,84.78,-5.83,-39.32,2011,0
45.81,20.95,48.34,-11.07,3.89,-23.44,250.53,-34.39,57.37,2012,0
44.68,11.0,46.42,-25.05,3.78,18.38,67.67,18.62,-85.89,2013,0
44.14,7.68,33.8,1.75,3.89,3.78,71.74,3.86,92.99,2014,0
49.01,20.58,20.29,8.57,3.85,7.56,53.64,10.1,57.7,2015,0
61.39,9.39,63.83,71.74,4.24,-4.97,95.99,-11.22,608.1,2017,0
59.76,18.59,45.22,-8.15,6.07,6.17,41.02,21.34,15.29,2018,0
68.56,44.51,59.6,19.9,1.35,8.5,55.08,10.45,13.96,2012,0
65.96,24.65,54.81,17.6,1.5,7.91,53.17,8.73,29.27,2013,0
71.54,23.31,56.38,20.49,1.38,0.87,71.61,0.82,55.69,2014,0
69.86,44.57,42.57,0.31,1.61,1.4,73.01,1.33,22.34,2015,0
58.63,17.41,46.99,28.62,1.71,2.47,64.45,2.18,-7.25,2016,0
58.0,17.45,76.38,19.75,1.52,-12.36,119.66,-10.83,4.49,2017,0
58.16,11.68,33.63,-6.63,3.93,-8.42,151.76,-19.89,-0.83,2011,0
63.95,27.69,20.37,-0.31,5.58,-1.11,82.8,-2.23,54.6,2014,0
65.54,28.58,10.6,6.64,7.19,2.7,70.49,5.94,-27.38,2015,0
69.27,29.0,15.4,10.88,6.73,1.72,74.07,3.69,-9.3,2016,0
67.4,25.46,17.42,-1.26,5.33,-2.32,99.24,-5.67,-13.72,2017,0
68.93,33.0,14.82,-1.92,4.45,-4.7,86.23,-10.68,31.71,2018,0
60.02,4.83,53.13,15.06,3.81,-0.43,67.58,-0.88,19.57,2011,0
58.83,-5.36,34.16,-1.74,4.52,-5.52,89.27,-16.03,-1.07,2013,0
60.51,1.41,36.22,-5.94,4.24,-5.74,88.86,-18.06,3.06,2014,0
53.64,-4.65,38.47,-6.76,3.67,-3.31,81.89,-9.23,-11.21,2015,0
48.44,3.0,34.18,-13.47,4.2,-20.16,289.08,-53.17,-30.12,2016,0
47.64,-2.94,33.03,-1.5,5.35,-7.1,103.05,-21.12,-0.23,2017,0
47.02,-4.23,37.88,-3.27,5.95,-7.87,106.97,-27.13,8.91,2018,0
84.27,68.45,14.68,146.5,14.9,2.45,68.74,4.45,0.0,2018,0
62.87,42.54,12.7,56.06,8.08,16.33,46.09,14.33,64.28,2016,0
58.26,44.75,9.17,10.36,11.43,17.77,44.48,16.91,-32.54,2017,0
49.57,41.19,6.92,2.17,9.04,18.05,49.45,10.65,-24.06,2018,0
50.32,9.22,60.17,13.72,8.33,1.95,62.93,6.07,30.29,2012,0
48.8,3.31,56.26,7.41,6.9,-2.69,86.27,-9.92,7.84,2013,0
47.47,4.69,46.02,-0.33,6.86,1.63,65.36,5.86,-10.12,2014,0
45.85,4.13,54.85,-11.01,6.45,-1.72,76.04,-6.55,-15.28,2016,0
47.95,2.83,49.03,11.04,8.38,2.82,58.94,9.39,9.99,2017,0
43.13,10.98,36.08,21.94,9.7,3.77,53.99,13.73,-20.68,2018,0
80.26,76.96,0.0,87.71,8.97,20.61,60.49,13.28,0.0,2011,0
82.88,77.39,0.0,12.26,9.11,20.91,57.83,11.73,0.0,2012,0
83.36,78.74,1.65,11.17,7.9,20.95,57.86,11.22,0.0,2013,0
81.12,74.33,4.12,4.06,9.39,14.04,63.02,9.35,54.12,2014,0
77.0,69.26,7.67,5.8,8.82,13.31,64.16,10.89,-39.57,2015,0
72.35,62.37,8.97,14.3,10.34,13.87,51.79,14.56,226.7,2016,0
72.15,56.22,11.14,26.98,14.07,12.56,46.23,19.03,132.6,2017,0
67.0,51.5,13.76,16.78,11.59,13.51,40.15,19.68,24.95,2018,0
69.39,10.48,52.64,-0.56,4.51,-6.85,0.0,-4.4,0.0,2011,0
77.2,5.84,52.42,16.98,4.47,-11.35,0.0,-11.78,0.0,2012,0
80.62,14.67,43.29,9.27,5.44,0.17,52.31,3.74,0.0,2013,0
77.65,16.39,47.44,-5.97,5.02,0.34,51.92,3.02,0.0,2014,0
81.12,36.26,42.9,11.88,5.4,-2.27,76.18,0.24,0.0,2015,0
82.85,44.24,39.17,-2.76,6.06,-1.39,90.67,1.72,-44.04,2018,0
51.21,22.33,67.17,-11.89,2.77,-2.38,97.74,-1.89,-4.58,2011,0
47.02,27.04,46.43,-13.56,4.83,-8.48,122.49,-7.14,14.59,2012,0
52.47,23.19,38.87,12.87,3.98,2.27,69.25,1.01,9.49,2013,0
55.66,17.42,47.77,7.45,3.06,-1.66,87.49,-2.03,7.49,2014,0
46.99,3.78,46.03,37.27,3.69,-1.21,77.4,-3.91,30.59,2015,0
59.46,13.3,46.61,-6.92,4.15,-0.81,83.59,-1.3,-29.18,2017,0
67.82,20.73,45.33,5.91,4.13,-6.94,137.7,-20.04,35.23,2018,0
85.74,14.13,19.38,-2.83,9.16,12.73,35.54,7.5,-0.69,2011,0
87.23,14.01,18.94,15.8,10.67,7.43,52.99,5.19,66.1,2012,0
83.83,53.61,14.43,0.53,13.34,6.66,56.53,6.98,-19.35,2013,0
85.29,55.64,13.16,10.16,13.61,9.46,46.25,9.14,-38.57,2014,0
84.21,46.55,7.81,42.64,20.41,12.63,35.71,5.16,-72.9,2016,0
85.99,45.08,5.33,33.29,27.64,14.61,32.62,7.9,75.84,2017,0
83.54,30.64,3.92,45.78,40.07,9.22,35.61,7.28,-15.55,2018,0
67.15,41.98,26.55,79.69,1.66,9.24,52.84,10.12,241.09,2011,0
59.96,23.31,25.03,1.22,2.03,11.5,49.13,13.36,32.2,2012,0
54.13,34.0,30.82,4.95,2.31,10.97,44.51,11.76,-54.26,2013,0
54.1,29.65,57.88,39.82,2.49,11.32,45.55,9.33,0.0,2014,0
60.14,45.28,48.0,61.81,2.57,12.31,47.86,8.83,88.3,2015,0
57.98,32.43,54.71,19.6,1.57,9.12,47.9,5.31,44.29,2016,0
45.32,20.08,28.24,1.85,2.02,4.69,40.32,4.31,439.27,2018,0
72.37,29.68,33.6,2.48,4.01,2.01,29.71,5.24,13.54,2011,0
71.39,34.39,27.05,-10.1,4.37,-0.21,67.12,-0.68,-42.89,2012,0
66.27,43.36,29.5,-19.28,3.56,0.44,43.47,1.0,-15.44,2013,0
71.02,35.56,31.59,14.58,3.78,0.39,73.31,0.74,42.62,2014,0
61.9,52.2,33.3,-34.89,3.82,-5.19,0.0,-8.79,-68.07,2015,0
60.19,53.84,21.16,8.03,3.87,6.34,33.06,7.82,74.0,2016,0
68.76,51.72,28.95,26.56,4.33,6.8,31.42,9.97,43.41,2017,0
72.03,56.54,37.41,-7.22,4.37,0.05,94.43,0.07,-22.26,2018,0
60.96,18.89,45.12,9.84,3.93,2.44,55.02,7.96,44.73,2011,0
60.87,16.75,44.39,5.54,4.11,2.09,60.45,6.71,14.82,2012,0
62.84,25.62,40.13,4.65,4.49,1.01,55.86,3.35,-20.86,2013,0
62.23,25.02,36.37,1.48,4.52,4.05,58.05,12.79,15.95,2014,0
59.82,29.07,31.05,4.02,5.14,6.28,49.79,17.34,18.37,2015,0
58.18,28.72,32.22,8.98,5.55,7.79,48.91,16.75,13.25,2016,0
57.35,29.69,36.95,3.99,5.66,4.88,56.4,9.95,3.29,2017,0
55.62,31.9,37.9,-2.18,5.3,1.85,68.21,3.56,9.57,2018,0
23.63,8.72,8.17,2.64,5.32,4.12,36.54,4.83,115.39,2011,0
20.97,14.77,4.46,-4.02,6.57,16.41,20.36,16.85,-56.33,2012,0
24.45,19.45,6.13,3.69,6.4,11.61,28.18,8.43,42.48,2013,0
25.58,21.23,6.88,4.97,6.01,11.26,33.11,7.11,-10.22,2014,0
20.33,8.99,6.7,-4.96,6.07,-21.64,0.0,-13.49,-17.44,2015,0
21.57,16.85,6.82,16.54,5.98,25.19,17.2,18.85,-22.67,2016,0
20.41,-7.42,33.75,96.28,4.25,2.76,48.02,2.5,0.0,2017,0
16.04,-6.05,24.79,8.37,5.59,8.79,37.42,9.12,7.21,2018,0
62.85,50.26,37.58,-7.07,11.28,-32.24,0.0,-9.2,-34.81,2011,0
61.75,38.13,147.47,-9.52,2.77,-125.27,0.0,-20.2,69.33,2012,0
66.83,47.58,20.59,-2.4,18.58,3.24,48.74,7.26,35.92,2013,0
62.44,38.18,20.32,24.27,9.24,6.63,66.61,14.37,11.95,2014,0
75.38,59.11,26.24,31.95,8.31,-0.73,63.37,-1.68,-2.88,2016,0
18.29,-13.19,23.77,181.18,9.85,7.48,32.08,10.98,117.85,2017,0
32.8,-0.05,15.16,-1.62,14.64,-2.83,68.94,-4.07,319.81,2018,0
41.05,26.76,15.32,5.72,4.21,-1.79,85.87,-1.53,3.95,2011,0
41.55,30.18,13.26,-4.1,4.32,2.73,73.25,2.26,-4.11,2012,0
43.95,22.9,22.04,13.54,5.87,2.0,68.17,2.2,40.39,2013,0
42.52,27.12,26.13,-3.99,6.92,8.07,62.33,10.0,-8.08,2014,0
52.35,34.11,22.79,16.65,9.35,14.67,46.44,19.69,-5.06,2015,0
57.78,44.46,29.7,9.84,8.45,14.59,52.18,16.62,16.63,2016,0
60.37,50.62,22.19,9.53,7.49,12.63,61.14,10.02,16.83,2018,0
46.69,-27.21,28.25,-22.53,9.65,-5.26,119.29,-40.66,-31.59,2011,0
47.01,-20.32,17.0,4.98,12.28,-3.2,73.95,-32.33,-8.61,2012,0
43.32,-4.41,16.32,-15.06,14.58,-7.53,154.53,-91.37,-17.9,2013,0
44.65,-8.55,12.61,0.56,20.3,0.52,65.24,7.61,8.09,2014,0
50.24,2.82,15.31,0.06,13.94,0.42,65.75,3.99,-14.35,2016,0
50.06,-0.48,14.19,-8.76,13.25,-1.17,80.59,-8.52,-1.94,2017,0
49.51,1.24,14.74,2.79,14.87,-0.8,81.67,-6.19,8.4,2018,0
58.11,20.63,60.06,14.57,3.35,11.68,39.5,17.9,50.15,2011,0
61.42,33.29,48.31,6.61,3.06,8.89,45.01,11.54,-0.96,2013,0
52.05,18.1,43.32,25.65,3.35,8.53,49.76,10.98,61.55,2014,0
57.23,26.74,37.91,12.66,3.47,9.05,51.22,11.81,1.57,2015,0
52.07,23.85,35.79,14.6,3.48,8.29,52.42,10.17,-18.29,2016,0
33.03,9.55,45.83,5.53,3.41,7.73,59.34,5.93,17.49,2018,0
76.8,45.1,54.94,-0.14,59.98,8.14,33.63,9.93,13.15,2017,0
77.89,54.65,41.3,3.46,59.98,9.22,26.97,11.72,-47.09,2018,0
79.71,76.11,5.81,86.86,15.55,21.07,51.48,13.43,23.41,2018,0
23.84,-0.06,37.33,0.8,5.16,2.6,54.66,2.46,0.22,2011,0
24.39,-7.39,71.64,21.49,4.36,-3.34,81.8,-2.85,0.0,2012,0
30.74,-2.23,49.16,-1.77,6.07,-0.75,69.9,-0.83,34.72,2013,0
28.62,-10.02,45.84,-8.39,5.98,-15.56,192.81,-17.16,-16.14,2014,0
23.94,-20.58,43.26,0.18,4.89,-3.65,73.08,-3.32,0.97,2015,0
20.4,-24.29,42.41,-4.82,4.23,-16.97,171.38,-13.85,-12.66,2016,0
17.44,-27.29,49.91,-6.28,4.71,-26.48,148.56,-19.8,0.4,2017,0
27.66,-13.85,53.84,10.17,5.38,-21.5,158.86,-20.85,1.84,2018,0
39.87,-8.13,43.51,-8.39,4.75,0.55,37.95,1.43,-1.71,2014,0
41.09,-8.37,39.21,31.29,4.72,1.75,43.69,4.4,36.01,2015,0
42.41,-5.47,36.7,0.13,4.53,-1.5,76.24,-3.26,-12.29,2016,0
45.22,3.24,36.44,4.16,4.57,0.59,48.69,1.65,37.26,2017,0
46.47,-9.41,42.49,-16.51,3.86,-8.57,52.76,-11.14,-43.6,2018,0
52.9,34.32,35.05,14.76,8.3,5.95,56.22,14.57,36.31,2011,0
51.86,28.96,32.49,5.32,8.39,3.26,65.84,7.1,0.0,2012,0
57.65,38.45,34.58,16.06,7.31,1.82,73.12,3.86,27.89,2013,0
62.76,32.05,38.99,8.16,5.51,2.24,71.73,3.98,-11.83,2014,0
61.38,29.14,41.8,-0.49,5.4,-3.02,95.82,-7.09,12.23,2015,0
64.37,33.88,40.1,0.38,6.4,4.88,58.89,8.11,1.63,2016,0
62.97,39.39,42.82,-9.47,6.59,3.25,62.77,4.3,-1.73,2017,0
64.18,45.01,37.6,5.8,8.87,5.35,60.5,7.19,0.62,2018,0
73.7,-6.85,26.45,-0.55,4.02,-0.76,57.77,-7.01,18.79,2011,0
63.49,-15.46,33.24,-8.19,3.69,-2.68,75.37,-20.62,4.78,2013,0
55.48,-19.67,38.18,-19.38,3.46,-0.72,57.18,-4.56,-10.5,2014,0
53.06,-17.44,27.92,-8.83,4.0,1.24,63.29,7.11,-32.98,2015,0
52.76,-11.25,24.71,-8.46,3.71,3.02,60.54,14.56,-18.17,2016,0
54.63,6.34,25.59,7.0,4.04,1.96,66.0,7.3,27.16,2017,0
92.89,81.09,27.0,67.33,12.84,8.92,30.24,11.62,0.0,2013,0
92.89,81.09,33.84,5.18,10.73,4.84,67.19,5.42,-0.18,2014,0
92.89,81.09,27.35,53.34,12.24,1.45,90.66,1.51,52.11,2015,0
79.68,72.08,26.51,-8.46,8.92,-10.73,0.0,-6.59,-31.08,2016,0
77.44,71.84,20.71,-11.96,8.78,-12.72,0.0,-7.64,-71.28,2017,0
57.7,13.7,9.75,-15.92,10.21,2.15,44.28,2.39,-26.83,2011,0
58.08,5.18,12.01,-8.24,5.58,-54.49,0.0,-28.55,-50.12,2012,0
19.09,-27.75,11.59,187.78,59.98,-27.13,48.66,-57.57,1.69,2013,0
21.25,-46.37,7.53,-29.26,59.98,-21.83,70.93,-163.9,52.91,2014,0
12.62,-16.37,56.32,-35.24,9.72,-4.88,97.19,-7.78,-85.89,2015,0
24.1,-39.86,28.28,79.95,5.19,-237.11,0.0,-93.49,0.0,2016,0
34.29,18.85,15.16,-24.48,14.36,-89.82,0.0,-58.13,0.0,2017,0
70.91,33.03,52.8,187.78,1.68,-87.6,0.0,-56.39,0.0,2018,0
52.43,40.25,21.02,7.67,3.18,7.68,42.68,12.96,-1.61,2014,0
53.3,26.64,7.42,20.88,3.47,1.08,73.68,1.66,0.0,2015,0
49.83,1.99,9.71,13.3,3.89,-10.02,250.52,-19.87,32.18,2016,0
48.67,9.42,12.55,-4.15,3.86,6.92,50.99,14.93,-12.15,2017,0
52.11,22.96,13.36,10.46,4.61,6.33,53.49,12.75,0.93,2018,0
81.42,30.14,47.21,56.59,7.08,0.98,68.28,3.77,95.16,2017,0
82.05,31.41,62.61,-14.78,4.97,-4.07,99.57,-14.52,-63.71,2018,0
87.6,10.08,66.99,-19.88,8.75,-0.65,60.51,-6.84,-15.66,2011,0
84.5,11.66,68.76,-22.34,8.72,-1.08,63.36,-10.19,-18.44,2012,0
78.89,17.32,53.68,9.48,8.82,10.56,32.04,42.78,-19.21,2013,0
69.66,26.14,45.3,-45.09,11.69,-6.07,118.08,-22.57,-43.97,2014,0
72.16,32.94,49.23,1.33,11.02,-6.84,103.0,-15.02,13.51,2015,0
68.79,36.02,29.37,-2.29,11.15,-15.66,213.94,-26.12,-25.4,2016,0
55.16,8.17,29.33,5.67,9.67,-45.45,0.0,-67.27,-26.93,2017,0
67.32,63.99,0.0,6.91,2.02,16.15,62.61,6.9,0.0,2016,0
49.44,8.59,0.0,4.49,1.57,-134.92,0.0,-57.46,0.0,2017,0
69.68,50.85,0.14,-9.74,2.99,7.19,67.06,5.4,0.0,2018,0
56.39,28.95,33.94,37.95,4.93,4.36,62.28,8.31,22.93,2018,0
42.14,-6.69,24.66,-1.27,4.66,2.4,36.01,4.91,0.0,2011,0
38.75,3.84,30.81,-18.24,4.52,0.83,35.89,1.2,0.0,2012,0
41.8,22.16,32.32,-5.73,4.02,-0.72,61.59,-1.12,-0.13,2013,0
39.23,18.47,33.51,-3.79,4.16,1.62,49.77,2.44,1.88,2014,0
48.73,18.34,32.47,-5.57,4.18,-1.17,60.97,-2.04,-12.06,2015,0
48.52,22.92,28.18,-6.37,3.7,2.03,57.87,2.54,-14.57,2016,0
49.51,20.73,32.31,1.15,3.57,2.72,57.48,3.49,38.62,2017,0
48.84,22.66,30.81,-2.27,3.71,3.01,54.71,3.96,-15.53,2018,0
53.97,38.4,25.27,5.43,7.41,-12.56,0.0,-6.36,46.63,2011,0
55.15,41.56,32.58,6.48,9.39,1.78,54.76,1.1,133.55,2013,0
45.74,18.32,48.55,31.44,6.48,11.24,25.85,9.69,98.68,2015,0
51.19,21.53,41.91,8.14,7.55,4.16,44.28,6.18,23.89,2016,0
54.14,24.29,48.07,0.91,8.47,1.68,61.74,2.74,-17.88,2017,0
49.37,22.64,42.44,-8.96,8.33,-3.15,110.12,-2.55,2.59,2018,0
39.73,5.59,42.3,-0.15,2.27,3.68,46.73,5.01,-35.36,2011,0
29.72,-10.43,38.54,-16.1,2.26,-22.48,0.0,-22.66,-32.21,2012,0
31.52,-7.35,35.12,0.74,2.67,-32.74,447.16,-22.18,-12.98,2013,0
23.9,-8.47,25.39,-11.37,4.36,-4.42,79.91,-4.39,-10.43,2014,0
21.44,-14.61,24.77,-1.73,5.0,-2.02,76.37,-2.63,-17.84,2015,0
33.32,23.4,37.47,-44.32,3.67,-7.78,67.1,-6.32,3.09,2016,0
43.61,37.43,35.65,-16.56,2.71,-19.09,68.6,-10.85,-22.94,2017,0
42.87,36.51,25.79,-4.66,3.35,-13.86,174.83,-7.97,17.47,2018,0
32.66,-17.96,31.89,-11.24,4.42,-5.25,75.13,-13.31,-17.3,2011,0
54.14,-18.04,28.83,41.93,5.36,4.24,53.44,14.55,247.72,2012,0
53.91,-14.6,24.46,0.59,6.43,2.39,52.67,12.35,-17.54,2013,0
50.21,-3.29,24.63,-5.95,6.54,5.59,48.57,25.08,-7.68,2014,0
51.45,12.41,23.68,0.64,7.06,4.08,54.94,12.49,0.0,2015,0
52.67,10.16,23.4,-0.85,5.95,2.59,61.1,8.38,-15.99,2016,0
40.78,-16.01,26.8,-8.44,8.21,-5.34,99.84,-15.26,53.95,2018,0
67.47,52.68,37.73,-1.26,4.19,8.94,53.61,10.99,-9.5,2011,0
70.23,54.45,36.9,32.37,4.14,8.04,62.11,7.76,-52.29,2012,0
73.64,39.75,51.34,39.89,4.57,9.86,50.34,13.83,100.58,2013,0
65.78,37.74,53.59,7.86,4.73,5.93,59.07,10.29,40.93,2014,0
60.48,38.71,33.26,-7.12,5.49,6.78,54.48,11.99,25.67,2015,0
74.96,40.37,33.79,60.05,7.64,14.65,31.06,24.54,45.59,2016,0
75.16,55.9,46.03,22.49,6.96,6.01,49.84,8.88,46.13,2017,0
72.88,47.44,39.55,9.86,5.56,7.72,46.05,11.19,644.97,2018,0
66.7,7.05,28.58,10.19,3.59,0.62,46.62,2.28,14.37,2011,0
61.65,1.05,34.66,-6.24,3.13,-2.03,132.65,-7.82,-33.19,2012,0
57.78,2.62,33.65,-10.27,4.09,1.06,40.02,4.75,22.52,2013,0
56.86,15.14,43.12,-11.37,3.96,-2.02,102.92,-7.08,-20.78,2014,0
51.65,2.13,41.42,-12.66,3.51,-1.45,182.06,-4.1,-38.96,2015,0
46.81,-1.62,33.19,29.75,4.13,2.73,42.1,9.08,46.24,2016,0
53.31,12.5,25.6,3.93,4.63,1.75,53.15,6.16,50.3,2017,0
56.22,5.65,25.66,9.01,4.6,-0.31,78.2,-0.47,46.41,2018,0
64.54,48.36,11.83,10.89,21.66,4.23,49.96,8.86,25.01,2011,0
64.78,40.77,24.84,10.94,18.5,1.11,76.22,2.19,67.43,2012,0
47.09,35.27,15.29,1.84,19.25,4.16,49.29,9.07,-77.54,2013,0
57.47,39.48,6.81,3.78,12.09,0.76,75.44,1.36,51.27,2014,0
57.31,41.55,8.3,2.93,10.16,3.47,62.01,6.54,174.22,2015,0
56.7,44.45,7.32,6.71,10.56,5.49,54.86,9.41,-43.69,2016,0
58.56,46.52,5.06,15.48,13.08,7.58,46.8,11.1,-26.19,2017,0
56.16,44.41,6.07,9.97,16.08,7.24,55.28,10.07,-5.16,2018,0
76.52,65.08,19.84,31.96,7.06,14.11,44.42,28.89,-11.59,2015,0
68.47,53.61,20.0,-1.59,5.57,2.44,76.2,3.91,11.32,2016,0
62.24,37.34,17.8,0.42,5.02,-5.68,113.9,-10.53,-11.56,2017,0
68.91,44.24,17.22,-2.94,4.45,-16.85,198.09,-33.36,7.42,2018,0
89.24,62.69,66.03,2.69,25.23,8.22,25.05,8.87,-3.76,2011,0
92.89,63.46,60.34,28.87,9.68,8.96,17.12,15.27,2.96,2012,0
92.89,79.54,59.91,-7.78,7.14,10.32,17.0,12.77,42.23,2013,0
92.89,75.64,36.19,11.98,13.71,17.35,9.52,19.67,-14.91,2014,0
92.89,76.66,38.18,19.77,3.0,18.34,9.02,21.35,-30.88,2016,0
92.89,81.09,36.05,7.59,2.75,17.87,9.92,18.31,-36.27,2017,0
92.89,79.35,44.5,24.74,3.1,20.06,9.33,18.79,36.15,2018,0
88.35,65.28,15.08,-32.95,7.91,15.7,63.18,11.84,-10.21,2011,0
88.4,79.91,15.02,0.35,7.59,17.74,64.45,13.02,-13.85,2012,0
89.44,81.09,14.92,6.69,7.76,14.0,70.34,8.37,-9.55,2013,0
87.33,79.96,12.15,4.93,8.35,12.53,74.54,7.67,8.61,2014,0
75.23,66.67,12.69,-10.12,7.69,12.31,77.96,7.06,7.53,2015,0
74.42,64.7,16.03,9.8,7.91,18.81,68.32,10.13,2.73,2016,0
79.09,70.79,13.34,9.46,8.97,21.12,61.11,11.87,9.95,2017,0
75.63,69.37,13.36,-15.12,6.91,-2.91,113.67,-0.4,-3.77,2018,0
35.99,-24.62,17.71,9.05,5.17,-1.47,57.77,-5.57,16.99,2011,0
34.1,-26.57,15.24,7.38,5.67,1.26,46.36,4.77,-26.64,2012,0
33.64,-28.28,15.62,4.45,5.98,0.58,49.35,2.56,0.02,2013,0
36.01,-28.65,17.63,2.0,6.0,1.59,49.63,7.5,20.1,2014,0
38.99,-25.81,17.08,3.49,5.89,2.81,44.82,13.05,4.55,2015,0
40.27,-21.22,15.91,0.29,6.29,3.45,40.4,14.65,-2.34,2016,0
45.39,-5.31,17.75,1.46,6.45,5.73,41.47,19.73,9.05,2017,0
28.65,1.79,0.0,7.79,12.4,16.09,33.96,22.32,0.0,2013,0
26.97,2.55,0.0,-10.1,11.29,9.81,28.59,7.74,0.0,2014,0
26.13,5.03,0.0,-16.8,11.39,-12.39,46.18,-6.93,0.0,2015,0
29.44,10.1,0.0,-5.71,10.9,2.44,39.1,1.27,0.0,2016,0
32.52,9.03,0.0,22.99,12.47,19.06,33.59,14.33,0.0,2017,0
32.64,14.65,0.0,16.0,12.5,24.87,30.46,21.87,0.0,2018,0
56.94,44.89,18.18,1.76,13.61,5.01,74.73,5.13,28.11,2011,0
47.18,38.96,16.92,-7.98,13.02,-0.37,101.46,-0.25,-30.92,2012,0
47.23,37.02,17.94,-9.68,12.27,-10.04,183.77,-8.86,-29.47,2014,0
45.38,32.24,21.23,-6.87,8.69,-9.92,122.39,-8.71,-2.9,2015,0
36.78,22.14,25.97,-12.17,9.56,-16.98,200.99,-16.12,56.87,2016,0
44.03,29.85,22.37,3.11,10.47,3.42,79.16,4.05,-15.68,2017,0
39.58,29.07,21.12,-13.28,6.74,-9.8,159.27,-10.13,0.05,2018,0
24.35,-6.31,0.0,15.09,5.43,18.09,78.46,9.3,0.0,2011,0
17.44,-14.07,0.0,7.85,5.67,-22.16,0.0,-10.33,256.06,2012,0
10.92,-38.55,0.0,-25.97,5.46,-144.86,0.0,-66.33,-74.08,2013,0
10.92,-39.58,0.0,-13.83,6.26,-47.29,37.45,-29.91,166.29,2014,0
10.92,-43.52,0.0,-18.42,6.52,-47.24,0.0,-27.64,0.0,2015,0
12.21,-40.09,0.0,7.21,5.83,-2.75,43.17,-1.06,0.0,2016,0
10.92,-46.37,0.0,-25.31,6.44,-128.62,419.5,-36.56,0.0,2017,0
63.09,56.49,0.0,-47.32,8.47,-136.31,0.0,-43.86,0.0,2018,0
58.49,49.03,9.68,11.4,6.44,11.09,69.9,14.31,60.64,2018,0
92.76,40.3,43.16,-36.56,5.69,-10.15,214.85,-27.23,-18.44,2012,0
89.33,51.98,54.5,-45.33,4.48,-12.14,157.94,-38.06,-52.84,2013,0
92.89,78.64,37.56,97.32,4.23,4.41,62.67,7.15,48.9,2014,0
84.03,72.63,30.67,-2.44,3.57,1.14,66.84,1.33,43.54,2015,0
80.99,68.33,23.43,-17.14,4.19,-19.09,161.29,-23.17,0.24,2016,0
57.21,49.9,19.85,161.36,6.85,-20.29,496.35,-18.57,-8.08,2017,0
73.36,52.85,28.58,56.24,8.08,-15.46,543.07,-15.58,10.22,2018,0
46.54,-18.46,0.0,187.78,8.76,5.07,46.41,31.9,0.0,2015,0
60.84,9.26,0.0,-47.32,14.33,-2.99,78.82,-19.55,0.0,2016,0
80.73,9.81,0.0,73.49,15.96,3.85,51.72,9.56,0.0,2017,0
33.69,-6.29,6.73,28.69,29.53,2.69,77.74,8.37,166.81,2018,0
92.89,58.81,65.39,-13.23,7.22,7.59,38.04,22.43,138.11,2011,0
83.26,37.71,81.33,21.19,4.23,5.92,37.19,20.98,91.27,2013,0
86.29,49.79,78.57,15.81,4.68,7.47,36.55,21.58,20.28,2014,0
91.37,49.94,80.38,18.11,5.0,2.12,62.28,5.91,-63.63,2015,0
76.84,45.97,84.42,-3.84,4.41,1.6,74.53,3.36,-28.16,2016,0
73.43,41.06,69.39,2.3,4.45,1.53,76.82,2.97,-50.25,2017,0
70.19,34.4,147.47,8.81,0.93,12.6,72.83,3.31,-73.51,2018,0
78.47,40.78,48.99,-4.48,12.01,6.53,43.77,20.12,-21.1,2017,0
70.29,52.44,27.3,-6.53,10.17,14.95,36.07,25.39,-44.92,2018,0
53.07,25.32,57.19,14.13,4.7,3.35,54.75,8.44,2.0,2011,0
59.3,18.94,44.21,41.48,6.13,5.81,26.43,20.97,52.6,2012,0
68.99,12.34,48.86,65.28,4.95,4.96,21.13,26.02,149.09,2013,0
64.05,18.04,74.23,-12.48,3.28,3.65,24.8,12.84,57.97,2014,0
52.57,29.75,56.13,-25.52,4.84,4.72,16.29,11.02,-77.7,2015,0
41.79,32.21,45.86,-7.45,4.36,5.7,15.81,3.22,59.78,2017,0
43.05,31.27,79.91,3.25,3.32,5.23,21.64,2.01,-31.13,2018,0
51.62,-17.01,47.71,44.82,11.84,-2.43,102.04,-36.02,67.88,2011,0
55.41,-11.95,71.17,7.21,9.18,1.74,50.65,26.82,9.3,2012,0
80.84,0.88,50.77,-29.21,11.86,-6.72,163.64,-119.38,-85.89,2013,0
60.47,6.42,31.74,13.04,10.95,6.72,49.25,42.78,-9.87,2011,0
51.18,20.49,37.04,11.79,9.56,2.38,65.44,12.34,-12.36,2012,0
46.85,-3.45,35.58,-9.06,9.12,-2.32,94.17,-11.3,-33.14,2013,0
50.15,0.94,32.57,9.59,9.75,1.84,68.62,10.35,-5.4,2014,0
46.9,14.48,33.83,12.97,9.94,3.33,60.98,13.83,3.52,2015,0
54.18,25.56,36.79,14.19,9.63,6.38,55.46,18.98,18.73,2016,0
49.0,33.65,29.38,27.73,11.99,6.49,52.73,16.44,-5.71,2017,0
58.93,-1.31,43.04,154.58,11.28,-15.27,0.0,-25.35,0.0,2018,0
68.73,43.08,45.58,34.51,7.54,8.22,68.51,20.99,11.17,2018,0
